,train_losses,val_losses,type_f1s,polarity_f1s,tense_f1s,certainty_f1s
0,0.5685402325699839,0.4599310772472553,0.7396144840854424,0.9327322118057806,0.641715714148247,0.8801865824881576
1,0.380846942408701,0.3065830596377341,0.8039270239257773,0.9327322118057806,0.8391073743674804,0.8805576503380185
2,0.2866657759701268,0.2640635491756911,0.8326985293469958,0.9338142903974285,0.8885072022392493,0.9158594253341231
3,0.2540611914369497,0.2372745323214638,0.8668538764715368,0.9406485456468967,0.8950862890676416,0.9225360064670513
4,0.23560174144385906,0.22273802221491096,0.8789918619082419,0.9566446371248272,0.8983460715743075,0.9255000219865251
5,0.22366268346818646,0.2094203650616528,0.8897768294580544,0.9623074124225239,0.9022299382732052,0.9260728364205686
6,0.2142311515433065,0.20501207484957878,0.8909038801760313,0.9669729340681642,0.9026718664818486,0.9302059311022061
7,0.2076519565300995,0.19757722920916054,0.8905874282268285,0.9688216810286999,0.9059932048160688,0.9305501765289997
8,0.2034789908133196,0.19321695137559697,0.8953256527682969,0.9700920853789761,0.9076898048558507,0.9330477713772711
9,0.198942451664571,0.1932640112517925,0.8938214091829723,0.9710309995168238,0.9084242365190235,0.9334878499584769
10,0.19631187868921945,0.18804567817891582,0.8998566797361817,0.9719147849340403,0.9116481305540343,0.9346270830994319
11,0.19187696428781145,0.18386789285734798,0.9010799901611992,0.9731636351889893,0.9132463066700413,0.9356068225100906
12,0.1887643253535367,0.1800005477800798,0.9000132700001715,0.9731266558466762,0.9143993767196441,0.9353101329148472
13,0.18746903488475286,0.17496720056855278,0.9050667467423076,0.9739667052428438,0.9170226181664068,0.9348996725531251
14,0.1841451847151424,0.17430402145961696,0.9053274901526825,0.9746166388532023,0.9171818543525853,0.9359840000763364
15,0.1808255807904715,0.17240615356504246,0.9103113439145084,0.974547718421838,0.9192170443888711,0.936496187029089
16,0.17843230018454992,0.1707063869813855,0.9073191024487192,0.974741706957127,0.9198726664659107,0.9365257447590315
17,0.1763191425733352,0.16805078834295273,0.9111957641251328,0.9753923396067907,0.921360399151525,0.9384760468495466
18,0.17306812961449783,0.16576273772823677,0.9032873209180762,0.9756688169961943,0.9221536075673775,0.9386205816871146
19,0.1709406203433369,0.16016753595531658,0.9159258551809479,0.9760142615323918,0.9246903973876898,0.937624027722199
20,0.16826129528913605,0.15754596294646853,0.9146425653403271,0.9767497430705527,0.9262087448135196,0.9390151145679853
21,0.1666459832968337,0.15713579433687616,0.9153660748560728,0.9771879171721243,0.9259800891860955,0.9397975014394815
22,0.16569049472219488,0.1531726745574662,0.9175803688276454,0.9781911720105821,0.929045245606796,0.9402982341222217
23,0.16265162231212252,0.15041320578435832,0.9172028007429084,0.9786253907611722,0.9301639139262294,0.9410850698323574
24,0.1598914899350552,0.14931891414891468,0.9217509689030023,0.9788337706230335,0.9291119366486296,0.9426778663363659
25,0.1580602637167727,0.14499007600746797,0.9246182310213421,0.979118658972214,0.932552434997092,0.9422831563749772
26,0.15922216401341255,0.14270649900597132,0.9268974353499116,0.9798699520038524,0.9322274240120734,0.9429698977691406
27,0.15506383450178618,0.14192523313372324,0.9246161314776681,0.9796875773551436,0.9350943779206272,0.9428291707892381
28,0.15335469877117136,0.13712693081143196,0.9294930901057045,0.9804856465703037,0.9386382250700201,0.943248032999711
29,0.1502571478486061,0.133506726933999,0.9331179914479006,0.9804819967443996,0.940512613103126,0.9445176606731486
30,0.14893706285216834,0.1312425509095192,0.9336782301057787,0.9816446251777233,0.9428989618955469,0.9442571955202873
31,0.14589802050188685,0.13133595557360167,0.9341100085081611,0.982176952546182,0.9404818384522629,0.9453420987776037
32,0.14426123535030344,0.12684713839814904,0.936671554054892,0.981878341103528,0.9412512394497682,0.9469579725322842
33,0.14246957347299274,0.12442691272564149,0.9381700920812017,0.983115810395132,0.9453264258820222,0.9475557135454774
34,0.13958098094784813,0.12456140608600016,0.9404255909750072,0.9836530790414386,0.9447218491613211,0.9454603541322073
35,0.1374869878205021,0.11880601875567703,0.9411410424253347,0.9843178173057481,0.9513860428141667,0.9485016384419717
36,0.1361810066057055,0.11986390618460901,0.9418251646962037,0.9845591603117185,0.9484712057247731,0.9479092505652108
37,0.13331106614865615,0.11339323599351926,0.9434038594601126,0.9850075670910068,0.9522028504659051,0.9497198605566946
38,0.13124063736602162,0.11293232876263308,0.9476254619941675,0.9854047575953317,0.9519220032072612,0.9494489195598638
39,0.12819169059898075,0.10999394191449947,0.9505395122165805,0.9855508247981831,0.9509329860798124,0.9514407656068781
40,0.12802708559156803,0.11015511245540019,0.9499697874939126,0.9853360722609189,0.9506432261196446,0.9510510707830165
41,0.12607241120566143,0.10440673160084178,0.9535662019686524,0.9867696191255158,0.956992139506195,0.9516571393496935
42,0.12346399834986484,0.10331802790084582,0.9545597459712623,0.9863055617544015,0.9577995768610037,0.952962012449432
43,0.12130671337749181,0.1025242857383878,0.9557230816724146,0.987408805944139,0.956245830237028,0.9534509443327044
44,0.12031052772248729,0.09998867551932174,0.9577031324772199,0.9873050801480904,0.9606834295130232,0.9529394799148524
45,0.11887473880909802,0.09836281434203802,0.9588603316869072,0.988068439814088,0.9588456391745355,0.9536471039767315
46,0.11494574340039425,0.09476094705502638,0.9621674280201752,0.9883493000107737,0.9650977686515039,0.9516724239865453
47,0.11389221418439673,0.09470213924566012,0.9623956099940336,0.9869709657135928,0.9604245210375301,0.9551236125597673
48,0.11043636760350024,0.08773008290301548,0.9634948821022731,0.988305699090546,0.9660324984078054,0.9582870430032909
49,0.1106123114737232,0.08725767109668657,0.9661516424677101,0.9881446294173092,0.968242224029762,0.9573493713658345
