,train_losses,val_losses,type_f1s,polarity_f1s,tense_f1s,certainty_f1s
0,0.08633842151612044,0.04376315387586752,0.5299651786724064,0.742437225290786,0.34859347290853376,0.6853772559807447
1,0.04577611815184355,0.034274626647432645,0.5171292188639373,0.7405236213809674,0.3927508896968581,0.6756267906191119
2,0.036070365567381184,0.030732060223817824,0.5469597853464627,0.7441990452629156,0.43513498458993904,0.685279897309373
3,0.031053878739476203,0.026912910304963587,0.5683665552750973,0.775497277755827,0.4887706888994827,0.7680399881266828
4,0.02672892773213486,0.022376897496481737,0.6061479743806256,0.8186941365677238,0.6184913226122174,0.839118835401976
5,0.02235197943324844,0.018274731809894244,0.6418213867272831,0.851614105592758,0.686668103638028,0.8718739434157907
6,0.019290551566518842,0.015604789617160957,0.6677736296778954,0.8625648858221598,0.7471559906424612,0.8850312191953167
7,0.016977786210676034,0.013842386255661646,0.679050151371286,0.8681061723801644,0.789975915327446,0.8931958273003837
8,0.015524666802957655,0.012689461248616378,0.677790038486206,0.8708557346784497,0.8018780762432142,0.8938961864719451
9,0.01426562259051328,0.011859476923321684,0.6686661633080034,0.8754058539803554,0.8064166776312369,0.8943077344357444
10,0.013305059335349749,0.011309733272840579,0.6672575326361232,0.8767526704054179,0.818249810094257,0.8934642305396907
11,0.012433063192293047,0.01071573121783634,0.6678397235086875,0.8768554426136348,0.823424218402153,0.8958702015461382
12,0.011700831706790874,0.01011188719421625,0.673377000701697,0.8795845502751259,0.8316192626379774,0.8940614487108837
13,0.010999572882428765,0.009629562497138977,0.6745779182142905,0.8799621747158064,0.8360035353482488,0.8935253408263494
14,0.010442713054362684,0.009145658990989129,0.686162737897441,0.8787058517388282,0.8383828769987016,0.898368933576776
15,0.009813852969091385,0.008858111205821235,0.683898650042554,0.8817725635726714,0.8464926169828129,0.8936743539773844
16,0.009358582963856558,0.008571830485016108,0.7005971239682024,0.8826003411838642,0.8457180906717042,0.8967726633806142
17,0.00907360011090835,0.008179937861859799,0.7173518212767842,0.8828044997294869,0.8492960240433364,0.8970527289054494
18,0.008737227914389223,0.008102031688516339,0.7302012581607088,0.8834876719243574,0.8544479951345613,0.8958501870996397
19,0.008324498943208407,0.00778574471672376,0.7447880142352217,0.8841681785867495,0.8536142726915169,0.8990182690709951
20,0.00815761360572651,0.0075405269861221315,0.7614606203560791,0.884952808694565,0.8551600855189354,0.9004523515577395
21,0.007890158259154607,0.007535945049797496,0.772455716759914,0.8853174924784849,0.8560978101192444,0.8986039586332906
22,0.007560131392286469,0.0072827549185603855,0.7759212822465268,0.8856074180495797,0.8584432046069826,0.8996644306679231
23,0.007460235241645326,0.007305777134994666,0.7717428409874221,0.8853171052228326,0.8608959340119863,0.8964976251810304
24,0.007358737006628265,0.007186101361488302,0.7812427009769813,0.8857258798778812,0.8607871474692977,0.897344890726706
25,0.007186973739104967,0.006873542008300622,0.7870321438283516,0.8881893092203531,0.8623233642754253,0.8984164321987257
26,0.006926924001891166,0.006878473989975949,0.7876899818327298,0.8874375419342223,0.8642821846256801,0.8984256792560273
27,0.0068009427438179655,0.006729616682666043,0.7954655454121355,0.8906390663142116,0.8634447134972703,0.8997936668851886
28,0.006618880084715784,0.006482836914559206,0.8005728728977133,0.8954487331703506,0.8655727242460145,0.9016472736830166
29,0.006439846340799704,0.006428155877316991,0.8012338167723121,0.8971892819317132,0.8697918775053282,0.9003475116775483
30,0.006286121854403367,0.006436012328291932,0.802820710343059,0.897568010880144,0.8698287606988402,0.8995813854821155
31,0.006113187175166483,0.006064495164901018,0.8065881350794937,0.909356161204519,0.8703467159577357,0.9035637151265685
32,0.005910168041009456,0.00593629227951169,0.8070981824490283,0.9180290125014084,0.8714908675772597,0.9060755330758882
33,0.005807318996327619,0.006054239541602631,0.8082720682890135,0.9193714134433189,0.8724543260173941,0.904450130348507
