,train_losses,val_losses,type_f1s,polarity_f1s,tense_f1s,certainty_f1s
0,0.029349950089883267,0.016235811959790146,0.7336821023085831,0.9325292632506723,0.5245762388525704,0.8762617795921899
1,0.015440500686677653,0.014605191900678303,0.7336821023085831,0.9325292632506723,0.5858607732852922,0.8762617795921899
2,0.012982103764341118,0.009418194769355267,0.7336821023085831,0.9325292632506723,0.765484820281538,0.8762617795921899
3,0.007656388005681252,0.006955722812563181,0.7336821023085831,0.9325292632506723,0.7987410959324456,0.8762617795921899
4,0.0064979464631904375,0.006708868505919109,0.7498750147895928,0.9325292632506723,0.8051241824900403,0.8762617795921899
5,0.0056006922778997865,0.004932461255837394,0.7812741135841659,0.9325292632506723,0.8728174045707385,0.8984762790172922
6,0.0048171585253073594,0.004631582151531526,0.7947084396502976,0.9325292632506723,0.8770632381361821,0.9165032907432676
7,0.004471519682033176,0.004425139146168594,0.7995706151054235,0.9325292632506723,0.8807212028097947,0.9238416747072746
8,0.004192984814682369,0.004117062163498738,0.8079469020315752,0.9325292632506723,0.8835505180926227,0.9262612584735416
9,0.004071908246914155,0.004059771288429265,0.8090603619114908,0.9325292632506723,0.8870364365098066,0.9282075111570087
10,0.003860159879131766,0.004371633085057787,0.8174910573785003,0.9325292632506723,0.890494932675844,0.9298567083520156
11,0.0036783904109275742,0.0038805893703323345,0.8195270666829714,0.9325292632506723,0.8909846902072334,0.9295147477139172
12,0.0036041325591295286,0.003660213283222655,0.8179205225447088,0.9325292632506723,0.8938972271323167,0.9293608568216918
13,0.0034884979930088927,0.003633688953097748,0.8245471852752497,0.9332725717215953,0.8937640810728334,0.933006956587804
14,0.0033987317655465744,0.0034960248550582355,0.8312058140798838,0.9332725717215953,0.895170488521909,0.9323346460469895
15,0.0033803447882194866,0.0037627454300451536,0.8447124686589716,0.9340055054840801,0.8975731442850552,0.9327553943394494
16,0.0032681088588524905,0.00338580734450775,0.8495664522531735,0.9386750563860381,0.8956022894432274,0.9313799558871649
17,0.0031942101169293853,0.0036016247518684554,0.8569476023496697,0.943400506363532,0.89562324356299,0.9316648753739742
18,0.003115534319364455,0.0033360928823442564,0.8592079391652284,0.9445862843326941,0.896693923981474,0.931805438866344
19,0.003010245016514418,0.003443885442760328,0.8636337639845516,0.9504247781824401,0.8978844397349504,0.9322706258264762
20,0.0029400680789703065,0.004001810650705644,0.8699127388559285,0.9563929031879004,0.8973563662234315,0.932586789373676
21,0.0028644798328744227,0.003495955222245792,0.8604113766262175,0.9569367616114518,0.9004998990800221,0.9295869058795136
22,0.0027989934256111974,0.0032779991161078215,0.8750006723619272,0.9600626426936187,0.8981470763690506,0.9316435019915363
23,0.0027212520022719595,0.0033031338319668303,0.8696170987459405,0.9609891122914099,0.8979794241104334,0.933006956587804
24,0.002675358022908481,0.003191195453679108,0.8710892598040404,0.9609891122914099,0.9008586457906913,0.9323843945375285
25,0.00259523209984927,0.0031624328314691134,0.8740428637014445,0.962861878353117,0.9001852581314729,0.9333790829514709
26,0.002548850383452569,0.0034305756334620323,0.8801811412495791,0.9645344977185373,0.9006524462000263,0.9326445087419866
27,0.0025231756303940762,0.0029668571204756913,0.8775454809602405,0.9661865401794301,0.8992149045184255,0.9331115611901369
28,0.002477629016038407,0.0032021142795439,0.8815417059045113,0.9655520981845725,0.8985074914595832,0.9317714021681011
29,0.002448189493498943,0.002987570179950284,0.8827592922187609,0.9662827884691596,0.9003974930869902,0.9331450966348157
30,0.002384969365542357,0.0034050805919358263,0.8813484600109175,0.965918482509073,0.900328478641984,0.9310163781565962
31,0.002351263861088187,0.0029463364904665427,0.8847649552913995,0.9673340303598701,0.9011146024448778,0.9316338148698597
32,0.0023258979212534563,0.002970034833592565,0.8831429598873126,0.9681145640563905,0.9008888957023206,0.9315264454968123
33,0.0022625143788859584,0.002965043238161699,0.8821788548941724,0.9684603623749614,0.9007761541312648,0.929389563269185
34,0.0022509587625188106,0.003173612250501047,0.8829108305920594,0.9690693880639413,0.9012073305690245,0.9308712502685674
35,0.0021712211251070494,0.002903048488129254,0.8835252409431142,0.9695469985956174,0.9011817727099222,0.9285698412293819
36,0.002177868066538711,0.0029701009726799702,0.884148448946483,0.9676741492226613,0.9022033494786076,0.9303755333998983
37,0.002116895992350712,0.002825203859728113,0.8854725567700649,0.9698876370757649,0.9028051366191177,0.9300342055756059
38,0.002110348573592858,0.0029915819278634763,0.8856367643096678,0.9702265884409229,0.9027084851301546,0.9276977924436153
39,0.0020634728899811593,0.0033467760026130986,0.8834107915885493,0.9701634437385429,0.9028652587245773,0.9279919630713884
40,0.002049065793451089,0.002959817460657138,0.8863307191035673,0.9704972689251313,0.9030046789627392,0.9271447989832978
41,0.00199376386485659,0.0028922244471133404,0.884350175435646,0.9709952254423813,0.90061317903915,0.9274137496225625
42,0.0019690678441855176,0.003760062583276759,0.886974652406175,0.9706598431462582,0.9012716854855444,0.9268712485293743
43,0.0019239263146006492,0.0029596323856031117,0.8866353489396307,0.9706598431462582,0.900958489934461,0.9266265113120159
44,0.0018845926375086473,0.0028897234562622466,0.8864332089649258,0.9709298799618827,0.9018825396627973,0.9266586795355023
45,0.0018872559329578549,0.002982304198667407,0.8867306180048973,0.9707258733434927,0.9003338552817374,0.9291812730154706
46,0.00182155354126367,0.002992591242376796,0.8880329654027613,0.9710593450651549,0.9011548280898423,0.9251326837454297
47,0.0018326676263620428,0.0030099476444656434,0.8871461704889163,0.9708473205327909,0.9005017631865742,0.9244369420216544
48,0.0017800296308849467,0.003047265679292057,0.8855748001724034,0.9713289995691955,0.9021663022931099,0.9267107536485233
49,0.0017650831802067965,0.003050189338745954,0.8877880439627553,0.9716611874202471,0.9020648838916137,0.9259240637647334
50,0.0017508873107759386,0.002967937474908388,0.8856813702636003,0.971179215152052,0.9004574298721303,0.9261019572186433
51,0.0017202014412228646,0.00300920181705252,0.8884760956137505,0.9716648341069806,0.9003705873723696,0.9254861401954653
52,0.001673508159491872,0.003024240748187446,0.8874479431041289,0.9726487552109585,0.9015839317493866,0.9244085274701375
53,0.0016367016150877717,0.003097799176390728,0.8877990879050244,0.9722590025900681,0.9034556973795347,0.9247375091633833
54,0.0016026579358960303,0.0032657607883700857,0.8895413253519432,0.9724914493620429,0.9025286236362288,0.9245464899668057
55,0.0016129335867282881,0.0037170588696861396,0.8885204451278297,0.9713951308751032,0.9001647534564122,0.9239747440494506
56,0.0016092744079062695,0.0030979543276455092,0.8887760670329201,0.9731064256817451,0.9009936566844616,0.9225711875036706
57,0.001552773240608362,0.003189160933961039,0.8903047479617571,0.9731064256817451,0.9008179030909528,0.9224887831128832
58,0.0014853237891370912,0.0034230311765618944,0.8895948635627086,0.9732240686240635,0.9006569262726707,0.9231347765335974
59,0.001486912308250334,0.003189813360855307,0.8888755232731409,0.9720574586264852,0.899003886291935,0.9206341852759585
60,0.001469431628291286,0.00325806542178211,0.8841805947258757,0.9733562786646643,0.8998892716671905,0.9227830593527087
