,train_losses,val_losses,type_f1s,polarity_f1s,tense_f1s,certainty_f1s
0,0.5769617483856972,0.4693827719792076,0.7336821023085831,0.9325292632506723,0.6379266366285746,0.8762617795921899
1,0.38417162654105197,0.3105336233325627,0.7729865811446093,0.9325292632506723,0.8622784831846876,0.8780832701151263
2,0.2891336011417796,0.2723297910845798,0.8274741325979359,0.9338174511597287,0.8861926488130811,0.9129788345577349
3,0.2536913744184408,0.24211964011192322,0.8589089008425689,0.9458527045213707,0.887032147178808,0.9214649894102855
4,0.23519567123959573,0.24100998886253522,0.864526225323112,0.9555570438023538,0.8924742795186414,0.9259036583066391
5,0.22400402336308126,0.21765414625406265,0.8667998257356201,0.9644697676229224,0.8942074627868536,0.9254943514987076
6,0.21453137478131926,0.21943850232207257,0.8741510729208164,0.9652035231552685,0.8973967577391265,0.9290861914258225
7,0.2084582411171345,0.21245465071304984,0.8777120758355179,0.9700026936920533,0.8981996321570339,0.9314133102832505
8,0.20220389091566707,0.2064120750064435,0.8752663720167441,0.9724794294076281,0.9005986450549627,0.9323095463610123
9,0.19815770109717765,0.2070978996546372,0.8759743807267927,0.9732163918175112,0.8987968058292279,0.9318530142738028
10,0.1956005874979362,0.20853126696918323,0.8853988148983555,0.9740182181773507,0.8985436560801767,0.9317369462861507
11,0.19174321431122468,0.20489343741665716,0.881917278052177,0.9756927190214608,0.9011374150835157,0.9315223647096235
12,0.18855513263954204,0.20000172892342444,0.8829336412984431,0.9736801607284005,0.9023016260175637,0.93212101126718
13,0.18601648877845722,0.20450492980687515,0.879935516293531,0.9762588639874535,0.9000723543281817,0.9309112238905657
14,0.18322007081816705,0.19855837491543396,0.8806006823420872,0.9751348843976656,0.9018281962247423,0.9308522451226415
15,0.181009648137548,0.20004307899786078,0.8875038300062349,0.975396341825989,0.9022686710589195,0.9339524829378848
16,0.17921569005826885,0.195959214930949,0.8844760693496673,0.9754973877187026,0.9031505139120101,0.9312355683384431
17,0.17691023949156987,0.20621610659620035,0.8832562207160766,0.9770667658918205,0.9033330628447233,0.9301416174472686
18,0.17289312719629052,0.19774160631324933,0.8854276797896803,0.9759115811774204,0.9028273621519874,0.9302685376011756
19,0.1713245531146446,0.2005992687266806,0.8875362800051461,0.9765026860861158,0.9042665715784768,0.928031687971399
20,0.1701352171851008,0.20531660771888235,0.8880926821378065,0.975905846618231,0.903202316649591,0.9322726461591191
21,0.1675118993172485,0.20584853511789572,0.8852080594720925,0.9759997167104136,0.9010941770781895,0.9293766364867081
22,0.16413139610478047,0.20290031575638315,0.8877908740448245,0.97743933416063,0.9029804221950991,0.9288400440983566
23,0.1621856583972995,0.21314979636150858,0.8870572984764653,0.9783472609952033,0.9030163602476771,0.927253635146956
24,0.1609613395641359,0.20266293766705887,0.884021837997959,0.9776837708440496,0.9034139986467504,0.9296563403889322
25,0.15832601588093834,0.20720454143441241,0.8909488928249515,0.9777568189589435,0.9007966472119677,0.9277445914519573
26,0.15578378929515904,0.20914377142553744,0.8892489931511712,0.9768442878279187,0.9041524970404808,0.9297917792825786
27,0.15459410143032504,0.20077792846638223,0.8885795871202176,0.977481242213882,0.9023617215795895,0.9295869058795136
28,0.1527883035413335,0.20776540170545163,0.8877978557816278,0.9766735396835124,0.9000994676013288,0.9291829756394301
29,0.15186935537651683,0.20972772072190823,0.887854535437263,0.9765459475966082,0.902288927299863,0.9299199427411086
30,0.14786803739124468,0.2194430199654206,0.8841385141068943,0.9761780740379304,0.9023696423897617,0.9289296131802461
31,0.14585170668832373,0.21142311588577603,0.8867609851853995,0.976354398165465,0.9016602824555351,0.9281924438150438
