,train_losses,val_losses,type_f1s,polarity_f1s,tense_f1s,certainty_f1s
0,0.9924980578288226,0.9121364813584548,0.5366367981493436,0.9355871130599966,0.3547964550106309,0.8741082886205896
1,0.9428537026257582,0.8304228920202988,0.7369816204141051,0.9381725536027903,0.3619593254309092,0.8791068073322693
2,0.857748268355786,0.7134611698297354,0.7389233190192703,0.939346293068172,0.44504791594682913,0.8875990331448032
3,0.7566241915796844,0.6032506227493286,0.7421847358561285,0.9418606831522376,0.5986942155209821,0.8958907018864687
4,0.6746718631663793,0.5211356098835285,0.7511892823254877,0.9411007711213993,0.7203891025987634,0.9009587534375878
5,0.5986778626979237,0.4437025968845074,0.7843882715971656,0.9406571564133079,0.764559561204015,0.9084904071685698
6,0.5230660064959191,0.3828172179368826,0.8117176819231313,0.9410600268051563,0.856843662869442,0.9113905048970767
7,0.4676295124309164,0.3432830251180209,0.836811777847254,0.9412631227850066,0.8629425289943499,0.9154449900495271
8,0.4279409806493302,0.3190848666888017,0.8525396050232773,0.9414673816383613,0.8699078322398465,0.9205283029360937
9,0.3974070834441924,0.2965673001912924,0.8556333218677995,0.9425077492864439,0.872163541908002,0.9190959122970893
10,0.3672850467789341,0.2849728258756491,0.8658581157635303,0.9448676878836373,0.8751718457717814,0.9172090982333844
11,0.33891684992212645,0.2662337124347687,0.8697112182086216,0.9654811177588501,0.8751896686389596,0.9196107578902556
12,0.31273412032866144,0.26126862603884476,0.8681416401548457,0.9736719666067885,0.8770055332533244,0.9227502872156249
13,0.29071421501502187,0.252942667557643,0.8682765035708703,0.9725009200979196,0.8762816096698938,0.9224766817712928
14,0.27093758990227335,0.25025089658223665,0.8638738721099419,0.97127742077653,0.8818319400184209,0.9251031558116701
15,0.2535952854324395,0.24415319241010225,0.8741352593458099,0.9730258537820041,0.8705274481973915,0.9255919498794247
16,0.2351936870057818,0.24753104379543892,0.8666640929436071,0.9730634059618734,0.8787700022587943,0.924215444095302
17,0.2169040561142102,0.2468860367169747,0.8666057977001037,0.9726603470673776,0.8739222680288341,0.9274728565355294
18,0.2017933642360526,0.24665806270562685,0.8658731479082854,0.9731644618495484,0.8786548148192695,0.9252566024868945
19,0.18256551489024095,0.2713581117299887,0.8505472558383511,0.9691366335558326,0.8760311417703254,0.9267176312490848
20,0.16856575494920703,0.2720912855405074,0.8503761463389501,0.9720725488713001,0.8681655640973612,0.9263965293516305
